Date,TWSEMarginMaintenanceRate_IncludeETF,TWSEMarginMaintenanceRate_ExcludeETF,TWSEMarginMarketValueK_IncludeETF,TWSEMarginMarketValueK_ExcludeETF,TWSEETFMarginMarketValueK,TWSETotalMarginAmountK,TPEXMarginMaintenanceRate_IncludeETF,TPEXMarginMaintenanceRate_ExcludeETF,TPEXMarginMarketValueK_IncludeETF,TPEXMarginMarketValueK_ExcludeETF,TPEXETFMarginMarketValueK,TPEXTotalMarginAmountK,CombinedMarginMaintenanceRate_IncludeETF,CombinedMarginMaintenanceRate_ExcludeETF,CombinedMarginMarketValueK_IncludeETF,CombinedMarginMarketValueK_ExcludeETF,CombinedETFMarginMarketValueK,CombinedTotalMarginAmountK,Status
2016-11-14,157.40875563382033,139.76030096293414,197854433.26,175671264.46,22183168.799999982,125694681.0,151.19050913610127,151.19038274137955,77584065.93,77584001.07000001,64.85999999940395,51315434.0,155.60607888989847,143.0738946924022,275438499.19,253255265.53000003,22183233.659999967,177010115.0,ok
2016-11-15,157.68346360884357,140.1300203025885,199232119.63,177053448.27999997,22178671.350000024,126349406.0,150.39648984428905,150.39636334727618,77185539.02000001,77185474.1,64.9200000166893,51321370.0,155.578573400276,143.09552088633865,276417658.65,254238922.37999997,22178736.27000001,177670776.0,ok
2016-11-16,158.4068436907138,140.79412322735496,200344133.63,178068547.93,22275585.699999988,126474418.0,152.0371303476943,152.03677035143647,77826926.73,77826742.45,184.2800000011921,51189421.0,156.5715690518204,144.03341266311372,278171060.36,255895290.38,22275769.98000002,177663839.0,ok
2016-11-17,158.62760484109464,141.04732817189884,200767963.97,178517383.07999998,22250580.890000015,126565590.0,152.37630391186948,152.3759400594884,77957024.47,77956838.32,186.15000000596046,51160858.0,156.82808697105116,144.30841570636687,278724988.44,256474221.39999998,22250767.04000002,177726448.0,ok
2016-11-18,160.10285261698147,142.50369164869574,202668429.42000002,180390286.0,22278143.420000017,126586395.0,154.60794351591497,154.6073715993098,79413028.19,79412734.42999999,293.7600000053644,51364132.0,158.51678686514933,145.99733128635242,282081457.61,259803020.43,22278437.180000007,177950527.0,ok
2016-11-21,161.17821239348095,143.87849974428175,203935444.47000003,182046477.37,21888967.100000024,126527923.0,154.80518748712072,154.80480629812052,79532850.9,79532655.06,195.84000000357628,51376089.0,159.33777556967067,147.03385802788978,283468295.37,261579132.43,21889162.939999998,177904012.0,ok
2016-11-22,162.1330315277063,145.0526536805762,204803830.22000003,183228172.43,21575657.79000002,126318387.0,156.44184155813406,156.44145782977466,80722427.39,80722229.39,198.0,51599001.0,160.48249180119484,148.35559626133897,285526257.61,263950401.82,21575855.79000002,177917388.0,ok
2016-11-23,162.39390347946133,145.58513075894192,205543400.82,184268388.43,21275012.389999986,126570885.0,156.38508966398734,156.38468917837992,80796009.4,80795802.49000001,206.90999999642372,51664778.0,160.65214188924693,148.71557490713855,286339410.22,265064190.92000002,21275219.300000012,178235663.0,ok
2016-11-24,162.2818554933481,145.59252336532253,206676789.89,185421809.91,21254979.97999999,127356684.0,156.52134580693573,156.52111422627976,81038328.88,81038208.98,119.8999999910593,51774618.0,160.61688580257177,148.75123214925327,287715118.77,266460018.89,21255099.879999995,179131302.0,ok
2016-11-25,162.4662631828625,145.85653159653077,207211655.60999998,186027380.71,21184274.899999976,127541344.0,157.3114781725186,157.31124671746463,81641141.26,81641021.14,120.12000000476837,51897765.0,160.97538517648346,149.16948893788813,288852796.87,267668401.85000002,21184395.01999998,179439109.0,ok
2016-11-28,163.486830873765,146.65575157011628,208730670.17999998,187241707.16,21488963.01999998,127674302.0,157.68265452799096,157.68242397675755,81778417.42,81778297.85000001,119.56999999284744,51862659.0,161.81018436643802,149.84101519352328,290509087.59999996,269020005.01,21489082.589999974,179536961.0,ok
2016-11-29,163.9565343013774,147.2419263480636,210044502.95,188631440.43,21413062.51999998,128109870.0,158.11973204370403,158.11950246173998,82199793.43,82199674.08,119.3500000089407,51985791.0,162.27170313670135,150.38180987047767,292244296.38,270831114.51,21413181.870000005,180095661.0,ok
2016-11-30,163.9341488750666,147.1675402573922,210860723.57999998,189294629.82,21566093.75999999,128625259.0,158.1360300609386,158.13579827952296,82553899.26,82553778.26,121.0,52204358.0,162.2602689248631,150.33400644762742,293414622.84,271848408.08,21566214.75999999,180829617.0,ok
2016-12-01,164.55459983058412,147.85723226837513,212171994.76000002,190642886.57000002,21529108.189999998,128937140.0,158.64933010973118,158.64909812656848,83125972.81,83125851.25999999,121.55000001192093,52396044.0,162.84827799086133,150.97553122433456,295297967.57000005,273768737.83000004,21529229.74000001,181333184.0,ok
2016-12-02,163.741147460323,147.08567678348638,212248314.57,190658777.45999998,21589537.110000014,129624299.0,158.12849870751998,158.1282159775218,82998865.91,82998717.50999999,148.40000000596046,52488240.0,162.12347710994246,150.26834312051406,295247180.48,273657494.96999997,21589685.51000005,182112539.0,ok
2016-12-05,163.3167596983761,146.65184539708102,212418190.11,190742944.16,21675245.950000018,130065151.0,159.2786252855043,159.2783440338092,83804120.58,83803972.6,147.98000000417233,52614794.0,162.15371133924964,150.28848227428577,296222310.69,274546916.76,21675393.930000007,182679945.0,ok
2016-12-06,164.01928465050156,147.26366953135508,212909309.95999998,191159267.21,21750042.74999997,129807486.0,160.5072790790551,160.50699469664778,84548093.65,84547943.85,149.80000001192093,52675551.0,163.00550916960023,151.08648759500863,297457403.61,275707211.06,21750192.550000012,182483037.0,ok
2016-12-07,164.73088756254154,148.01635599127184,214216337.76,192480731.32,21735606.439999998,130040177.0,161.07209593475568,161.07181183977568,85090205.24000001,85090055.16000001,150.07999999821186,52827403.0,163.67392350246007,151.78786008979833,299306543.0,277570786.48,21735756.51999998,182867580.0,ok
2016-12-08,165.50540282697105,148.63272062142016,215447270.5,193483194.01,21964076.49000001,130175370.0,161.5937664368201,161.59325122642784,85390169.87,85389897.62,272.25,52842490.0,164.3760015388662,152.37479644336352,300837440.37,278873091.63,21964348.74000001,183017860.0,ok
2016-12-09,166.08624982099522,149.43184221211655,215917926.16000003,194266614.52999997,21651311.630000055,130003493.0,162.07020527208843,162.06969060505145,85732347.74,85732075.49,272.25,52898278.0,164.92474198076522,153.08692118678283,301650273.90000004,279998690.02,21651583.880000055,182901771.0,ok
2016-12-12,165.06122095723273,148.38950184716256,214432473.13,192774097.29,21658375.840000004,129910873.0,160.71496110106563,160.71444870844763,84843917.44,84843646.94,270.5,52791549.0,163.8053766851542,151.95077393664766,299276390.57,277617744.23,21658646.339999974,182702422.0,ok
2016-12-13,165.52232052702357,148.96262106367962,215522659.23,193960670.17000002,21561989.059999973,130207611.0,161.112266221251,161.1117570384103,85194303.92,85194034.67,269.25,52878844.0,164.24861312105256,152.47152217786947,300716963.15,279154704.84000003,21562258.309999943,183086455.0,ok
2016-12-14,165.593586478952,149.06856389611522,216183208.75,194609713.77,21573494.97999999,130550472.0,161.83857157506733,161.83803361794062,85727127.81,85726842.85,284.96000000834465,52970764.0,164.5097554595807,152.75428758555222,301910336.56,280336556.62,21573779.939999998,183521236.0,ok
2016-12-15,165.77895227159937,149.1954574472594,217622228.17000002,195852654.61999997,21769573.55000004,131272532.0,161.99835595655793,161.997637008511,86119952.49,86119570.29,382.19999998807907,53161004.0,164.689235617106,152.88554946427962,303742180.66,281972224.90999997,21769955.75000006,184433536.0,ok
2016-12-16,165.4769994279815,148.81776978846366,218037827.76999998,196087089.87,21950737.899999976,131763223.0,162.70084954401074,162.70012590926007,86798848.32,86798462.27000001,386.0499999821186,53348737.0,164.67692097798542,152.81862508505662,304836676.09,282885552.14,21951123.949999988,185111960.0,ok
2016-12-19,163.7152917987297,146.88427250734452,215942616.19,193742281.09,22200335.099999994,131901311.0,161.35278493848483,161.35206582669812,86071358.37,86070974.77000001,383.59999999403954,53343584.0,163.03497840520785,151.05045451319995,302013974.56,279813255.86,22200718.699999988,185244895.0,ok
2016-12-20,163.99987526375023,147.35804568478386,216806096.7,194805774.4,22000322.299999982,132198940.0,162.16857131382432,162.16785542418347,86895885.07,86895501.47,383.59999999403954,53583678.0,163.47168806179704,151.62951136257539,303701981.77,281701275.87,22000705.899999976,185782618.0,ok
2016-12-21,164.30319595700632,147.55189681097545,217856219.07999998,195644997.47000003,22211221.609999955,132594024.0,161.67462978527826,161.67391425754295,86675030.09,86674646.49,383.6000000089407,53610780.0,163.54639763751743,151.61780893687364,304531249.16999996,282319643.96000004,22211605.20999992,186204804.0,ok
2016-12-22,162.92831557845577,146.17009779095764,216281680.43,194035728.32999998,22245952.100000024,132746527.0,160.9181922345697,160.91748399051738,86122912.81,86122533.76,379.04999999701977,53519687.0,162.35074882662295,150.40744967844785,302404593.24,280158262.09,22246331.150000036,186266214.0,ok
2016-12-23,162.33713349547432,145.70297078551613,215880806.46999997,193760196.20999998,22120610.25999999,132983010.0,160.75648250958713,160.75599636060986,86027963.53,86027703.37,260.1599999964237,53514460.0,161.88357407743922,150.02235664644672,301908770.0,279787899.58,22120870.420000017,186497470.0,ok
2016-12-26,162.53444124291883,145.957145532209,216224048.26,194170814.73999998,22053233.52000001,133032757.0,161.06538190425525,161.06489623162582,86277807.76,86277547.6,260.1600000113249,53566947.0,162.112720189524,150.2941089016947,302501856.02,280448362.34,22053493.680000007,186599704.0,ok
2016-12-27,161.86520537862864,145.26420363240578,215057661.57,193001206.58999997,22056454.98000002,132862193.0,160.7461631342544,160.74567613584944,85951618.02,85951357.61999999,260.40000000596046,53470401.0,161.54408261498253,149.7068002015793,301009279.59,278952564.21,22056715.379999995,186332594.0,ok
2016-12-28,163.6865991496692,147.05893006816927,217064095.28,195014214.81,22049880.47,132609570.0,162.0948131448135,162.09430000180018,86710770.78999999,86710496.28999999,274.5,53493859.0,163.22905370539948,151.3807201800672,303774866.07,281724711.1,22050154.96999997,186103429.0,ok
2016-12-29,163.52239335838078,146.87580284567136,217473124.01999998,195334345.54000002,22138778.47999996,132992870.0,162.35078622663386,162.35027535812583,86916573.12,86916299.62,273.5,53536281.0,163.18612694484415,151.3171767773714,304389697.14,282250645.16,22139051.97999996,186529151.0,ok
2016-12-30,164.41577507123964,147.7116709971937,217581403.14,195475845.44,22105557.699999988,132336087.0,163.33596333845003,163.33565560565884,87657003.47,87656838.32,165.15000000596046,53666689.0,164.1042210090456,152.21960115261933,305238406.61,283132683.76,22105722.850000024,186002776.0,ok
2017-01-02,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20170102: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2017-01-03,165.1290984696801,148.51195514950604,218438686.38,196456933.97000003,21981752.409999967,132283582.0,163.72826646752006,163.72795952529617,88013840.6,88013675.6,165.0,53756045.0,164.72432885494874,152.9086110079118,306452526.98,284470609.57000005,21981917.409999967,186039627.0,ok
2017-01-04,165.683500485069,149.04604463655164,218891419.6,196910979.07,21980440.53,132114193.0,164.8454663401305,164.84515747615782,88783560.89,88783394.53999999,166.3500000089407,53858661.0,165.44080163979203,153.62154608327944,307674980.49,285694373.61,21980606.879999995,185972854.0,ok
2017-01-05,166.82895396200334,150.32939894974498,220171547.72000003,198396355.36,21775192.360000014,131974422.0,165.2427674438913,165.24245928144046,89521873.77,89521706.82,166.95000000298023,54175971.0,166.36732079851154,154.66959673837488,309693421.49,287918062.18,21775359.310000002,186150393.0,ok
2017-01-06,167.1738877355848,150.77599526758934,221020591.96,199340938.82,21679653.140000015,132209997.0,165.583602593763,165.5833157791559,90200364.36999999,90200208.13,156.23999999463558,54474213.0,166.70984457121466,155.09675239807373,311220956.33,289541146.95,21679809.379999995,186684210.0,ok
2017-01-09,166.17845718463695,149.73326225394578,219227464.82,197532484.29,21694980.53,131922915.0,163.36534694176012,163.36506250230636,88850610.69,88850455.99,154.70000000298023,54387673.0,165.35725576154587,153.71264905245212,308078075.51,286382940.28,21695135.23000002,186310588.0,ok
2017-01-10,166.6098158621962,150.0310013704672,219419619.37,197585868.78,21833750.590000004,131696694.0,163.12585558284349,163.12551011125447,88779871.75,88779683.73,188.01999999582767,54424157.0,165.59106057386336,153.8600059968563,308199491.12,286365552.51,21833938.610000014,186120851.0,ok
2017-01-11,166.58345936691322,150.00956030998523,219133261.1,197331021.17000002,21802239.929999977,131545630.0,162.2449253161468,162.24458334567234,88317252.81,88317066.66000001,186.1499999910593,54434524.0,165.3136140052879,153.59062872375085,307450513.90999997,285648087.83000004,21802426.079999924,185980154.0,ok
2017-01-12,166.94548005810384,150.30543798220606,218988119.1,197160804.49,21827314.609999985,131173434.0,162.78909897949694,162.7887543300007,88807924.36000001,88807736.34,188.02000001072884,54553975.0,165.7246203547695,153.97218018047084,307796043.46000004,285968540.83000004,21827502.629999995,185727409.0,ok
2017-01-13,166.71042853535369,150.23360307526957,219112567.54999998,197456576.6,21655990.949999988,131433030.0,162.58573798443635,162.58539309803845,88636057.1,88635869.08,188.01999999582767,54516502.0,165.50115579209955,153.85488879853702,307748624.65,286092445.68,21656178.96999997,185949532.0,ok
2017-01-16,165.9683200646045,149.7966655629441,217883162.45,196653019.11,21230143.339999974,131279971.0,161.24657794324878,161.2462376231854,87716188.92999999,87716003.8,185.12999999523163,54398791.0,164.58497896490712,153.1510765404608,305599351.38,284369022.91,21230328.46999997,185678762.0,ok
2017-01-17,167.0435769862092,150.84665252064622,218859124.81,197638047.19,21221077.620000005,131019180.0,162.19337001197155,162.19302932176373,88459102.7,88458916.89,185.8100000023842,54539284.0,165.61800571382182,154.18157593716663,307318227.51,286096964.08,21221263.430000007,185558464.0,ok
2017-01-18,168.00554965651529,151.89377809171012,220428447.32,199289307.59,21139139.72999999,131203075.0,163.30610645347588,163.30576371238138,89181030.34,89180843.17,187.17000000178814,54609734.0,166.62439975276408,155.24772071014758,309609477.65999997,288470150.76,21139326.899999976,185812809.0,ok
2017-01-19,167.83656440172302,151.8805833776976,220339915.14,199392516.0,20947399.139999986,131282427.0,163.11126705193425,163.1107780210577,89188545.97,89188278.57,267.40000000596046,54679574.0,166.44715557239033,155.18266797419545,309528461.11,288580794.57,20947666.54000002,185962001.0,ok
2017-01-20,167.97544142439747,151.9794502501913,219468675.82,198569079.0,20899596.819999993,130655216.0,162.8249377374837,162.82452295257113,89085909.94,89085683.0,226.9399999976158,54712694.0,166.45523260201833,155.18045275474054,308554585.76,287654762.0,20899823.75999999,185367910.0,ok
2017-01-23,169.00453013060635,153.02990461638876,219861466.29,199079747.68,20781718.609999985,130092055.0,163.7114277187949,163.711009726421,89200856.26,89200628.50999999,227.75000001490116,54486640.0,167.44203471045236,156.18290951184807,309062322.55,288280376.19,20781946.360000014,184578695.0,ok
2017-01-24,169.16974328979794,153.25800786578574,217409473.39000002,196960414.64000002,20449058.75,128515578.0,163.61365757491896,163.61323488035464,88500373.14,88500144.5,228.64000000059605,54091067.0,167.52394006800796,156.3253950260134,305909846.53000003,285460559.14,20449287.390000045,182606645.0,ok
2017-01-25,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20170125: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2017-01-26,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20170126: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2017-01-27,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20170127: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2017-01-30,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20170130: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2017-01-31,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20170131: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2017-02-01,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20170201: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2017-02-02,171.30245160112608,155.48176936976088,221313847.75,200874350.08999997,20439497.660000026,129194793.0,164.78049438153494,164.78005333380756,89319296.64,89319057.57,239.0700000077486,54205018.0,169.37484433394536,158.22993823041617,310633144.39,290193407.65999997,20439736.73000002,183399811.0,ok
2017-02-03,171.78612672198764,156.04377763831937,224090728.27000004,203555225.56,20535502.71000004,130447512.0,167.06855367977778,167.0680626809476,91370724.25,91370455.72,268.5300000011921,54690558.0,170.39253597058672,159.3003974169116,315461452.52000004,294925681.28,20535771.24000007,185138070.0,ok
2017-02-06,172.9353548078594,157.3013240712351,227899817.13,207296784.57,20603032.560000002,131783242.0,167.82543547154134,167.82480694927267,92472944.41,92472598.09,346.31999999284744,55100673.0,171.42875112606666,160.40405759907156,320372761.53999996,299769382.65999997,20603378.879999995,186883915.0,ok
2017-02-07,172.04256663996168,156.56488123087433,227152469.97,206716861.85999998,20435608.110000014,132032714.0,168.21329338265642,168.21280407373197,93335532.78,93335261.28,271.5,55486419.0,170.90949473939813,160.0114710108008,320488002.75,300052123.14,20435879.610000014,187519133.0,ok
2017-02-08,172.72469123598145,157.26239903000123,230270438.72,209656658.58,20613780.139999986,133316457.0,169.13467787230377,169.13398368611706,94975080.24000001,94974690.42999999,389.81000001728535,56153523.0,171.6607131958319,160.7807996865783,325245518.96000004,304631349.01,20614169.950000048,189469980.0,ok
2017-02-09,174.22773200284257,158.82400987145823,232948485.06,212353177.45000002,20595307.609999985,133703448.0,169.64677896505108,169.64615093013305,95858607.08999999,95858252.22,354.8699999898672,56504820.0,172.86687671747265,162.0389233921209,328807092.15,308211429.67,20595662.47999996,190208268.0,ok
2017-02-10,173.51206631197644,158.16719388431454,232758491.83999997,212174048.12,20584443.71999997,134145421.0,168.06203028211132,168.06140629491532,95280198.4,95279844.64,353.7600000053644,56693471.0,171.8929966539525,161.10651740736367,328038690.24,307453892.76,20584797.48000002,190838892.0,ok
2017-02-13,173.49182152085004,158.40267084125347,233396680.71999997,213097408.67000002,20299272.049999952,134528924.0,169.1829209076795,169.1823069337864,97066628.38,97066276.12,352.25999999046326,57373775.0,172.2035754692538,161.62549375608316,330463309.09999996,310163684.79,20299624.309999943,191902699.0,ok
2017-02-14,172.69819376509662,157.76137678037904,232193120.45000002,212110535.51,20082584.940000027,134450231.0,168.06352155281328,168.06291116563813,96555953.56,96555602.88,350.68000000715256,57452059.0,171.31065711097037,160.84546900925466,328749074.01,308666138.39,20082935.620000005,191902290.0,ok
2017-02-15,174.1571270084011,159.12244074132266,236228872.69,215835639.01,20393233.680000007,135641232.0,168.7092411853651,168.70869632690335,97678610.06,97678294.60000001,315.4599999934435,57897605.0,172.5273789621873,161.99019197888433,333907482.75,313513933.61,20393549.139999986,193538837.0,ok
2017-02-16,173.4881575115416,158.58205588472785,237158798.82,216782116.01,20376682.810000002,136700281.0,168.66787421745465,168.66733174319813,98158478.94999999,98158163.25,315.69999998807907,58196310.0,172.0488162720096,161.59352898070955,335317277.77,314940279.26,20376998.50999999,194896591.0,ok
2017-02-17,173.99709330577485,159.21317903198945,239046393.83,218735471.81,20310922.02000001,137385280.0,169.63418286906804,169.6336428836448,99596802.1,99596485.06,317.03999999165535,58712696.0,172.69081651816742,162.3331170281941,338643195.93,318331956.87,20311239.060000002,196097976.0,ok
2017-02-20,172.73168502284855,158.2615460797069,238477962.46,218500103.44,19977859.02000001,138062662.0,169.8143384442892,169.81378055020986,101028276.07999998,101027944.17,331.90999998152256,59493372.0,171.85313536917832,161.74046478884063,339506238.53999996,319528047.61,19978190.929999948,197556034.0,ok
2017-02-21,173.01735263241278,158.63329270359588,239120071.70999998,219240462.01,19879609.699999988,138205832.0,169.27592486117248,169.27537290773907,101065026.32,101064696.78,329.53999999165535,59704312.0,171.88866177066697,161.84372984438835,340185098.03,320305158.78999996,19879939.24000001,197910144.0,ok
2017-02-22,173.85448020321041,159.61113770827004,240949265.26,221209061.24,19740204.01999998,138592497.0,170.11722848805604,170.1166772675109,101973946.97,101973616.55000001,330.419999986887,59943339.0,172.7261028230692,162.78304426108747,342923212.23,323182677.79,19740534.439999998,198535836.0,ok
2017-02-23,172.99585345544,158.76671682886382,239945361.19000003,220209539.44000003,19735821.75,138700065.0,169.88905791184516,169.8884277539275,102692419.21000001,102692038.3,380.9100000113249,60446753.0,172.05285218265453,162.14247407156662,342637780.40000004,322901577.74,19736202.660000026,199146818.0,ok
2017-02-24,173.12097165071242,159.00583039390352,241421521.26,221737604.04000002,19683917.21999997,139452499.0,169.6518358301678,169.65121290352437,102726342.87,102725965.68,377.1899999976158,60551271.0,172.07068853252116,162.22872684849892,344147864.13,324463569.72,19684294.409999967,200003770.0,ok
2017-02-27,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20170227: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2017-02-28,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20170228: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2017-03-01,171.54232178077686,157.3123103366131,239880007.04,219981155.2,19898851.840000004,139837216.0,168.6116652835323,168.6109890973498,102168987.47999999,102168577.75,409.72999998927116,60594258.0,170.65632841676353,160.72811645839616,342048994.52,322149732.95,19899261.569999993,200431474.0,ok
2017-03-02,171.73334775935987,157.36941421595313,240723060.83999997,220588764.89,20134295.949999988,140172578.0,168.03772865903903,168.03705562159058,101968009.24000001,101967600.83000001,408.4099999964237,60681616.0,170.61683565342926,160.59229797312574,342691070.08,322556365.72,20134704.359999955,200854194.0,ok
2017-03-03,170.47340165068402,156.099306501654,240124957.0,219877933.44,20247023.560000002,140857726.0,168.38388530279892,168.38317458244975,102448958.68,102448526.26,432.42000000178814,60842496.0,169.84310293917278,159.80471241127339,342573915.68,322326459.7,20247455.98000002,201700222.0,ok
2017-03-06,171.39707179280526,156.99414614248948,241991677.79999998,221656510.42,20335167.379999995,141187755.0,169.1170689600296,169.11641449887108,103398808.46000001,103398408.32000001,400.14000000059605,61140374.0,170.70809084583587,160.65730471910803,345390486.26,325054918.74,20335567.51999998,202328129.0,ok
2017-03-07,171.88707301482776,157.5763537130426,243065114.61,222828359.35999998,20236755.25000003,141409770.0,169.6833493475755,169.68273233722044,103810365.89000002,103809988.41,377.4800000190735,61178876.0,171.22157995961928,161.23230705140307,346875480.5,326638347.77,20237132.73000002,202588646.0,ok
2017-03-08,172.0373739979575,157.69189091967283,243793828.94,223464872.7,20328956.24000001,141709806.0,169.27540344326496,169.2745367261684,103988944.22,103988411.78,532.4399999976158,61431810.0,171.20212982848378,161.19458480629595,347782773.15999997,327453284.48,20329488.679999948,203141616.0,ok
2017-03-09,170.51764953229758,156.27999366556676,242477064.47,222231037.10000002,20246027.369999975,142200567.0,168.40203460726178,168.40127225754586,103842253.49000001,103841783.4,470.0900000035763,61663301.0,169.8777332921006,159.94635228838098,346319317.96000004,326072820.5,20246497.46000004,203863868.0,ok
2017-03-10,169.86903351645816,155.63390218446344,241234551.17000002,221018944.79000002,20215606.379999995,142012082.0,167.16175834394528,167.1610936461993,103018466.82000001,103018057.18,409.64000000059605,61628011.0,169.04972538487303,159.12239932536272,344253017.99,324037001.97,20216016.01999998,203640093.0,ok
2017-03-13,170.55741584048744,156.18749547585728,241370337.47,221034238.26999998,20336099.200000018,141518524.0,168.5826567501915,168.58199185094412,104319035.66,104318624.22,411.4399999976158,61880052.0,169.95663388026864,159.95827939818025,345689373.13,325352862.49,20336510.639999986,203398576.0,ok
2017-03-14,171.46966903430643,157.10059341600365,242715503.42000002,222376061.21999997,20339442.200000048,141550109.0,169.39950379492475,169.3987832621899,105316799.71,105316351.75,447.9599999934435,62170666.0,170.83790454360877,160.85370427733744,348032303.13,327692412.96999997,20339890.160000026,203720775.0,ok
2017-03-15,171.32628911317164,156.9627424663633,243344637.94,222943261.85000002,20401376.089999974,142035784.0,169.28433265514346,169.28355082737795,105442768.78999999,105442281.81,486.97999998927116,62287376.0,170.70380407683595,160.71870837353924,348787406.73,328385543.66,20401863.069999993,204323160.0,ok
2017-03-16,171.87095796718177,157.44815473016962,243549311.31,223111514.04000002,20437797.26999998,141704750.0,169.6798351042453,169.67903544062858,105848368.2,105847869.36000001,498.8399999886751,62381230.0,171.2012160315961,161.18666426767777,349397679.51,328959383.40000004,20438296.109999955,204085980.0,ok
2017-03-17,173.375858600074,158.97495929852735,245983540.85999998,225551721.63,20431819.22999999,141878773.0,170.9154410520802,170.91472271171548,107497225.63,107496773.83,451.79999999701977,62894976.0,172.62015674186833,162.6421829391813,353480766.49,333048495.46,20432271.03000003,204773749.0,ok
2017-03-20,173.4169462811048,159.15699433166793,246932732.17000002,226627629.52,20305102.650000006,142392504.0,170.96017929262507,170.95946089214397,108137476.4,108137021.99000001,454.4099999964237,63253020.0,172.66128708446874,162.78722969433557,355070208.57000005,334764651.51,20305557.060000062,205645524.0,ok
2017-03-21,173.3296810982302,159.01345641859973,246338047.67000002,225991671.82,20346375.850000024,142121099.0,169.99367903218234,169.99290484820025,107812740.03999999,107812249.04,490.99999998509884,63421617.0,172.3003347440442,162.4012406550082,354150787.71000004,333803920.86,20346866.850000024,205542716.0,ok
2017-03-22,173.20685222862016,158.9920280325432,247626626.03,227304283.64000002,20322342.389999986,142965837.0,170.3630364166475,170.36227777970905,108404092.13,108403609.4,482.72999998927116,63631228.0,172.3309661538512,162.49402818960667,356030718.15999997,335707893.04,20322825.119999945,206597065.0,ok
2017-03-23,173.31110670860468,159.15854627127484,249329680.49,228969454.07999998,20360226.410000026,143862494.0,170.25118811184515,170.25052715724937,109001731.34,109001308.16999999,423.1700000166893,64024065.0,172.3687253056125,162.57460986210273,358331411.83000004,337970762.25,20360649.580000043,207886559.0,ok
2017-03-24,172.66707798670024,158.3917772875071,248844532.84,228271238.99,20573293.849999994,144118112.0,169.49663875519744,169.49598229408926,108980014.8,108979592.72,422.07999999821186,64296269.0,171.68899090509498,161.8174475733515,357824547.64,337250831.71000004,20573715.929999948,208414381.0,ok
2017-03-27,170.77243181920264,156.2897013632696,244544865.48,223805702.06,20739163.419999987,143199264.0,167.1254400019628,167.12483600035029,107078975.75999999,107078588.77,386.9899999946356,64071021.0,169.64508021012276,159.6390388665698,351623841.24,330884290.83,20739550.410000026,207270285.0,ok
2017-03-28,169.87096200340648,155.4064658264459,241713268.29,221131406.6,20581861.689999998,142292282.0,164.69248509116093,164.69191740078227,104607755.4,104607394.82000001,360.57999999821186,63517018.0,168.27277663837347,158.27214874157778,346321023.69,325738801.42,20582222.26999998,205809300.0,ok
2017-03-29,171.07069500373345,156.65778576746555,244486253.43,223887996.2,20598257.23000002,142915333.0,165.91411660236844,165.91343360204456,105584973.04,105584538.39,434.65000000596046,63638330.0,169.48197450751576,159.5094126169043,350071226.47,329472534.59,20598691.880000055,206553663.0,ok
2017-03-30,171.590099075905,157.26943388340095,246069991.29000002,225533340.41000003,20536650.879999995,143405705.0,166.7337028840486,166.73301769686543,106524680.51,106524242.75,437.7600000053644,63889111.0,170.09333788646214,160.1861491606235,352594671.8,332057583.16,20537088.639999986,207294816.0,ok
2017-03-31,171.32360539754862,157.09024294049726,245750141.39999998,225333510.38000003,20416631.01999995,143442079.0,166.3961163288708,166.39553312712,106265513.5,106265141.05000001,372.44999998807907,63862977.0,169.8056292944442,159.9568567348401,352015654.9,331598651.43000007,20417003.46999991,207305056.0,ok
2017-04-03,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20170403: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2017-04-04,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20170404: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2017-04-05,171.95279867132325,157.83506127326459,247854493.84999996,227505045.14,20349448.70999998,144141006.0,167.77203892779568,167.77143406388763,107495343.7,107494956.15,387.54999999701977,64072264.0,170.66627768249353,160.89272373946193,355349837.54999995,335000001.28999996,20349836.25999999,208213270.0,ok
