Date,TWSEMarginMaintenanceRate_IncludeETF,TWSEMarginMaintenanceRate_ExcludeETF,TWSEMarginMarketValueK_IncludeETF,TWSEMarginMarketValueK_ExcludeETF,TWSEETFMarginMarketValueK,TWSETotalMarginAmountK,TPEXMarginMaintenanceRate_IncludeETF,TPEXMarginMaintenanceRate_ExcludeETF,TPEXMarginMarketValueK_IncludeETF,TPEXMarginMarketValueK_ExcludeETF,TPEXETFMarginMarketValueK,TPEXTotalMarginAmountK,CombinedMarginMaintenanceRate_IncludeETF,CombinedMarginMaintenanceRate_ExcludeETF,CombinedMarginMarketValueK_IncludeETF,CombinedMarginMarketValueK_ExcludeETF,CombinedETFMarginMarketValueK,CombinedTotalMarginAmountK,Status
2014-01-06,165.92139719534072,164.80535445513055,325114585.5,322927756.2,2186829.300000012,195944942.0,207.0123886328952,207.00878911648087,98606921.13,98605206.56,1714.5699999928474,47633343.0,173.9570120669829,173.05851494931085,423721506.63,421532962.76,2188543.870000005,243578285.0,ok
2014-01-07,167.1257580426542,166.00982272687816,329563702.08000004,327363133.01,2200569.0700000525,197195038.0,208.77378394517282,208.77013956120734,99761471.21000001,99759729.75999999,1741.4500000178814,47784482.0,175.24941402856862,174.3504366283353,429325173.2900001,427122862.77,2202310.5200001,244979520.0,ok
2014-01-08,167.99015535978182,166.8613251086389,332739484.96,330503601.58,2235883.379999995,198070824.0,209.58751336258632,209.58389265658934,100987590.85,100985846.25,1744.5999999940395,48183973.0,176.12939162764815,175.2207279154038,433727075.80999994,431489447.83,2237627.9799999595,246254797.0,ok
2014-01-09,166.98632217752782,165.85352418912345,331570674.69,329321373.14,2249301.550000012,198561577.0,206.91303848937022,206.90946143575118,99341064.43,99339347.05000001,1717.3799999952316,48011022.0,174.76059418913778,173.8476707989763,430911739.12,428660720.19,2251018.930000007,246572599.0,ok
2014-01-10,167.58870593192364,166.45084912251457,334357247.82,332087102.77,2270145.050000012,199510609.0,206.98550793793734,206.9819914610714,99593852.82,99592160.82,1692.0,48116341.0,175.2438903116159,174.32644693560212,433951100.64,431679263.59,2271837.050000012,247626950.0,ok
2014-01-13,167.0906214916507,165.9206199673393,333137389.44000006,330804695.66,2332693.780000031,199375277.0,205.78009591235053,205.77660650929866,99366329.27,99364644.32,1684.9500000029802,48287629.0,174.6340320782637,173.69146915364064,432503718.71000004,430169339.98,2334378.730000019,247662906.0,ok
2014-01-14,166.5596252085547,165.36830826997212,333004908.9,330623092.85,2381816.0499999523,199931351.0,205.45682439913335,205.45338198093043,99722786.37,99721115.52,1670.8500000089407,48537101.0,174.15800347562836,173.1987320346005,432727695.27,430344208.37,2383486.899999976,248468452.0,ok
2014-01-15,167.84272088777536,166.657608702015,335466678.93,333097999.21000004,2368679.719999969,199869662.0,206.21975159259068,206.21633255833856,100485131.42,100483465.42,1666.0,48727210.0,175.3649620941329,174.41147233340894,435951810.35,433581464.63000005,2370345.719999969,248596872.0,ok
2014-01-16,167.4383128295149,166.24814559413286,333575584.76,331204498.21,2371086.550000012,199222973.0,205.16706740087076,205.16362823730975,100222239.25,100220559.25,1680.0,48849087.0,174.86766708431412,173.91118429862678,433797824.01,431425057.46,2372766.550000012,248072060.0,ok
2014-01-17,167.23539132385892,166.0387178291137,333505202.28999996,331118764.63,2386437.6599999666,199422622.0,205.8642582859844,205.86082920159282,100858396.71,100856716.71000001,1679.9999999850988,48992670.0,174.85380851674782,173.89246767465508,434363598.99999994,431975481.34000003,2388117.659999907,248415292.0,ok
2014-01-20,167.97109115571945,166.7795296447293,334330684.46000004,331958993.16,2371691.300000012,199040610.0,206.87617000630624,206.87275639152628,101813469.89,101811789.88999999,1680.0000000149012,49214692.0,175.68372189287624,174.7277015054446,436144154.35,433770783.05,2373371.300000012,248255302.0,ok
2014-01-21,167.72625299957974,166.5286704938768,334031696.91,331646676.62,2385020.2900000215,199152900.0,206.09459141216848,206.09120609373542,101594771.94,101593103.13999999,1668.800000011921,49295215.0,175.33901146724338,174.37837262721837,435626468.85,433239779.76,2386689.0900000334,248448115.0,ok
2014-01-22,167.64436278716397,166.41888525935448,332369998.65999997,329940379.45,2429619.2099999785,198258977.0,205.93607466656567,205.93267059538712,101804342.0,101802659.19999999,1682.800000011921,49434924.0,175.28664973466584,174.305074491923,434174340.65999997,431743038.65,2431302.0099999905,247693901.0,ok
2014-01-23,166.9027997931529,165.6712693384436,330505251.94,328066543.4,2438708.5400000215,198022593.0,205.4861960209117,205.48496378899878,101376345.62,101375737.69999999,607.9200000166893,49334869.0,174.59816820080408,173.61201785778346,431881597.56,429442281.09999996,2439316.460000038,247357462.0,ok
2014-01-24,166.06004303923137,164.83522669395893,327104772.21000004,324692131.19,2412641.0200000405,196979819.0,204.10711685726434,204.10594749999774,100203605.0,100203030.91999999,574.080000013113,49093636.0,173.65074067416174,172.67005175751282,427308377.21000004,424895162.11,2413215.100000024,246073455.0,ok
2014-01-27,163.48966682905575,162.26086563464696,318685342.64,316290078.53999996,2395264.100000024,194926902.0,200.88711798377884,200.88597837296217,97348945.16999999,97348392.91999999,552.25,48459526.0,170.93569728957934,169.95133001417807,416034287.80999994,413638471.4599999,2395816.350000024,243386428.0,ok
2014-01-28,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20140128: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2014-01-29,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20140129: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2014-01-30,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20140130: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2014-01-31,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20140131: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2014-02-03,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20140203: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2014-02-04,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20140204: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2014-02-05,162.34384650801877,161.10795963215153,320435815.14,317996409.97,2439405.169999957,197380943.0,202.4578717262126,202.45691622370953,98569497.85,98569032.65,465.19999998807907,48686424.0,170.2807316949102,169.28918600571689,419005312.99,416565442.62,2439870.370000005,246067367.0,ok
2014-02-06,163.89289040053097,162.65644882254463,326059277.37,323599419.31,2459858.0600000024,198946566.0,205.69220109954776,205.69126185240805,100782368.07,100781907.87,460.19999998807907,48996689.0,172.15295711109383,171.16066625002563,426841645.44,424381327.18,2460318.2599999905,247943255.0,ok
2014-02-07,164.8877952006606,163.66160659887834,328654447.38,326210407.56000006,2444039.8199999332,199320057.0,206.78553910210695,206.78458686089022,101629325.22,101628857.22,468.0,49147211.0,173.17523393061174,172.19139898137414,430283772.6,427839264.7800001,2444507.8199999332,248467268.0,ok
2014-02-10,164.6369807269187,163.4094691063031,328576116.33,326126296.13,2449820.199999988,199576131.0,206.70572424535965,206.7047694293577,101738298.18,101737828.23,469.95000000298023,49218907.0,172.9594038406827,171.97454089096425,430314414.51,427864124.36,2450290.149999976,248795038.0,ok
2014-02-11,165.62977502526158,164.41351740225352,330717639.24,328289103.37,2428535.870000005,199672818.0,207.4828038451109,207.48185706844447,102560567.49000001,102560099.49000001,468.0,49430876.0,173.9348781917301,172.95978070080326,433278206.73,430849202.86,2429003.870000005,249103694.0,ok
2014-02-12,166.69140148600366,165.48840168001806,332954157.70000005,330551251.59,2402906.110000074,199742851.0,209.46470502892632,209.46368369288658,104398463.68,104397954.63999999,509.0400000214577,49840599.0,175.23302181294474,174.27005125139505,437352621.38000005,434949206.22999996,2403415.1500000954,249583450.0,ok
2014-02-13,165.81201380803722,164.6260491029548,332092900.88,329717617.87,2375283.0099999905,200282774.0,209.31374354526034,209.31280085710156,105040093.84,105039620.77000001,473.06999999284744,50183085.0,174.5279761741899,173.57944127626592,437132994.72,434757238.64,2375756.080000043,250465859.0,ok
2014-02-14,165.47660055528013,164.29688083929085,331059812.72,328699613.23,2360199.4900000095,200064427.0,207.6536403011901,207.65254146167672,103747496.46000001,103746947.46000001,549.0,49961800.0,173.9046796798642,172.96047933803362,434807309.18000007,432446560.69000006,2360748.4900000095,250026227.0,ok
2014-02-17,165.3670044360085,164.19349250538164,331109512.68999994,328759824.1,2349688.589999914,200227073.0,208.65874162233044,208.65765561571098,105049237.21000001,105048690.46000001,546.75,50344997.0,174.06519006687375,173.127242218177,436158749.9,433808514.56000006,2350235.339999914,250572070.0,ok
2014-02-18,166.33430928967294,165.17320861548862,333633375.87,331304440.01,2328935.8600000143,200580011.0,210.25322403493743,210.2524070929549,106405466.74000001,106405053.3,413.440000012517,50608245.0,175.18288857023634,174.25555648190814,440038842.61,437709493.31,2329349.300000012,251188256.0,ok
2014-02-19,166.6521304831166,165.49279261330557,334607823.92999995,332280079.78,2327744.149999976,200782206.0,211.42538630378357,211.42459305323254,107832869.03999999,107832464.46000001,404.5799999833107,51002801.0,175.7216199016965,174.79696248950995,442440692.9699999,440112544.24,2328148.7299999,251785007.0,ok
2014-02-20,166.37328686343497,165.20968231090473,334429536.02,332090556.38,2338979.6399999857,201011558.0,210.41254876487008,210.41173992510917,107995019.18,107994604.04,415.14000000059605,51325370.0,175.33087951360017,174.40378778804822,442424555.2,440085160.42,2339394.7799999714,252336928.0,ok
2014-02-21,167.67399958403578,166.52976562973774,337239132.17,334937758.87,2301373.300000012,201127863.0,212.5029510137762,212.50217737529113,109959862.38,109959462.06,400.31999999284744,51745099.0,176.84729557998375,175.93704657518902,447198994.55,444897220.93,2301773.620000005,252872962.0,ok
2014-02-24,167.4582460990957,166.34234113622404,337132602.81000006,334886025.21000004,2246577.600000024,201323381.0,214.17048363555296,214.16949568932702,111457091.05000001,111456576.91,514.1400000154972,52041294.0,177.0529746737583,176.1660745011119,448589693.8600001,446342602.12,2247091.740000069,253364675.0,ok
2014-02-25,167.91833514055924,166.81392509364866,338902696.2,336673710.65,2228985.550000012,201825903.0,214.77516787095064,214.77415544713173,112839166.18,112838634.27,531.9100000113249,52538274.0,177.5964948004451,176.71998872702895,451741862.38,449512344.91999996,2229517.460000038,254364177.0,ok
2014-02-26,168.97812922665477,167.86967160639165,341586983.37,339346251.41,2240731.9599999785,202148636.0,215.41040997951137,215.4094295548481,113953283.02,113952764.37,518.6499999910593,52900546.0,178.60879333853345,177.73004101616763,455540266.39,453299015.78000003,2241250.6099999547,255049182.0,ok
2014-02-27,169.16427339847982,168.01167018566014,341095703.84000003,338771643.34999996,2324060.490000069,201635781.0,214.84782659729382,214.84684870120114,114399949.18,114399428.48,520.7000000029802,53246966.0,178.70791898676455,177.7958991590749,455495653.02000004,453171071.83,2324581.190000057,254882747.0,ok
2014-02-28,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20140228: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2014-03-03,168.64871141803326,167.48737449262384,340805913.05,338459079.28,2346833.7700000405,202080354.0,214.78685463441778,214.7858785787156,114673350.68,114672829.57000001,521.109999999404,53389371.0,178.29089679021655,177.37205801979079,455479263.73,453131908.84999996,2347354.880000055,255469725.0,ok
2014-03-04,167.69376478934916,166.5322375442131,339910178.43,337555797.90999997,2354380.5200000405,202696969.0,214.7053674608572,214.70461924339395,114931551.32,114931150.8,400.5199999958277,53529892.0,177.51524097623786,176.59621904746356,454841729.75,452486948.71,2354781.0400000215,256226861.0,ok
2014-03-05,168.88976540640954,167.7313291357909,343478541.99,341122579.21000004,2355962.7799999714,203374397.0,216.7200932211951,216.71934775056272,117158468.46000001,117158065.46000001,403.0,54059809.0,178.9338789150654,178.01855153234766,460637010.45000005,458280644.6700001,2356365.7799999714,257434206.0,ok
2014-03-06,169.84692444659453,168.71240978275495,346184516.84000003,343872132.25,2312384.5900000334,203821481.0,219.16119202606845,219.16044325700832,119135771.94999999,119135364.91999999,407.0300000011921,54359885.0,180.2300049764242,179.33420383638375,465320288.79,463007497.16999996,2312791.6200000644,258181366.0,ok
2014-03-07,167.89321634159472,166.75239113538916,340551860.01,338237828.78000003,2314031.2299999595,202838368.0,213.98884605433472,213.98770867696837,115955890.72,115955274.4,616.3199999928474,54187820.0,177.6113766002708,176.71082729515487,456507750.73,454193103.18000007,2314647.5499999523,257026188.0,ok
2014-03-10,167.55537943228143,166.41674720592567,340474387.52,338160674.22,2313713.2999999523,203201108.0,214.82835306012075,214.8273088148701,116860572.35,116860004.31,568.0399999916553,54397183.0,177.53804114717516,176.63963404555352,457334959.87,455020678.53000003,2314281.339999974,257598291.0,ok
2014-03-11,168.45043363474474,167.31135488646868,343438679.59000003,341116312.75,2322366.8400000334,203881149.0,216.1240325376557,216.12301121854185,118291464.98,118290905.98,559.0,54733138.0,178.540076005159,177.641855776514,461730144.57000005,459407218.73,2322925.8400000334,258614287.0,ok
2014-03-12,168.39655668291755,167.24592387872843,343849361.87,341499881.78999996,2349480.080000043,204190257.0,215.98460626705557,215.98356790088334,118520837.78,118520267.97999999,569.8000000119209,54874669.0,178.47657218175493,177.56944441410025,462370199.65,460020149.77,2350049.879999995,259064926.0,ok
2014-03-13,168.95109960924663,167.796977517823,346403614.12,344037295.91,2366318.2099999785,205031879.0,217.4895458257838,217.48852818231708,120847298.4,120846732.94999999,565.4500000178814,55564647.0,179.30051474285577,178.3922587133798,467250912.52,464884028.86,2366883.6599999666,260596526.0,ok
2014-03-14,168.23600480139316,167.0811518373588,345274285.61,342904156.62,2370128.9900000095,205232100.0,216.54669838365064,216.54559469111882,120801580.47,120800964.77000001,615.6999999880791,55785464.0,178.56111249279763,177.65284231600597,466075866.08000004,463705121.39,2370744.690000057,261017564.0,ok
2014-03-17,169.43027312558917,168.27364704144492,348866617.0,346485057.78,2381559.2200000286,205905716.0,217.07197996109818,217.07090327270055,121861615.53999999,121861011.1,604.4399999976158,56138805.0,179.63673910968737,178.72767081438045,470728232.53999996,468346068.88,2382163.6599999666,262044521.0,ok
2014-03-18,169.5506797221287,168.39403655785142,349106629.83000004,346725089.40999997,2381540.4200000763,205901050.0,217.66280743446148,217.66175379340075,122616481.22999999,122615887.68,593.5499999821186,56333226.0,179.88613779077457,178.9777386271198,471723111.06000006,469340977.09,2382133.970000088,262234276.0,ok
2014-03-19,168.0895519258773,166.95335222272357,345379266.96,343044679.14,2334587.819999993,205473370.0,214.0647954448288,214.06375415583332,120262391.98,120261806.98,585.0,56180369.0,177.9610185276198,177.06855170145303,465641658.94,463306486.12,2335172.819999993,261653739.0,ok
2014-03-20,166.40002458395887,165.2617068528087,341708139.70000005,339370565.31999993,2337574.3800001144,205353419.0,211.65621904912615,211.65526220675724,118918629.71000001,118918092.11000001,537.5999999940395,56184803.0,176.12216137570903,175.2281765645711,460626769.4100001,458288657.42999995,2338111.9800001383,261538222.0,ok
2014-03-21,166.2378675099851,165.0848243347045,340875395.34000003,338511048.07,2364347.2700000405,205052796.0,209.99450267939577,209.99346639366127,117451017.32,117450437.72,579.5999999940395,55930520.0,175.61521544158785,174.70905526773214,458326412.66,455961485.78999996,2364926.8700000644,260983316.0,ok
2014-03-24,165.7043259538448,164.54724486153756,338152242.98,335790991.61,2361251.370000005,204069653.0,207.8220357914429,207.82101837492957,115358354.4,115357789.65,564.75,55508240.0,174.71079379629603,173.80092582075162,453510597.38,451148781.26,2361816.120000005,259577893.0,ok
2014-03-25,167.8195881419328,166.6693465665323,343529930.80999994,341175364.14,2354566.669999957,204701927.0,212.99692228952244,212.99596005010542,118814741.93,118814205.17,536.7600000053644,55782375.0,177.49425558089865,176.5901306828079,462344672.73999995,459989569.31,2355103.4299999475,260484302.0,ok
2014-03-26,168.9789016012151,167.83366043030435,345616111.21000004,343273725.28999996,2342385.9200000763,204532109.0,213.21007939434722,213.20901133683807,119343305.74000001,119342707.9,597.8400000035763,55974514.0,178.4827623941062,177.5833673103965,464959416.95000005,462616433.18999994,2342983.7600001097,260506623.0,ok
2014-03-27,168.95281756295583,167.81771128197576,347231957.37,344899086.09000003,2332871.2799999714,205520075.0,213.33725152187034,213.33606506937096,120056231.63999999,120055563.96,667.6799999922514,56275325.0,178.49365917430177,177.6022993719523,467288189.01,464954650.05,2333538.9599999785,261795400.0,ok
2014-03-28,167.30395464338807,166.16809077909247,342183981.11,339860817.74,2323163.370000005,204528328.0,210.12186497438864,210.12081674940757,117861485.06,117860897.09,587.9699999988079,56091966.0,176.519433352339,175.62781002388098,460045466.17,457721714.83000004,2323751.339999974,260620294.0,ok
2014-03-31,169.35157611680611,168.2215846138243,345411103.81,343106362.27,2304741.5400000215,203960962.0,213.1683875270368,213.16731952252658,119419699.75,119419101.44,598.3100000023842,56021299.0,178.7932768074511,177.90654713553707,464830803.56,462525463.71,2305339.850000024,259982261.0,ok
2014-04-01,169.85539289558739,168.7243067560828,345453802.15,343153386.47999996,2300415.6700000167,203381121.0,213.55716523092633,213.5560779972367,119644876.47,119644267.35,609.1200000047684,56024754.0,179.29381075891206,178.40677426060606,465098678.62,462797653.8299999,2301024.790000081,259405875.0,ok
2014-04-02,170.80389163145483,169.67145853827452,345964971.75,343671217.32,2293754.430000007,202550989.0,215.7235472615894,215.72317187349137,121185998.93,121185788.05000001,210.87999999523163,56176528.0,180.557126700984,179.6704930191094,467150970.68,464857005.37,2293965.3100000024,258727517.0,ok
2014-04-03,171.0152897372525,169.90339863866097,347345180.59000003,345086844.41999996,2258336.1700000763,203107676.0,215.81919217133049,215.8189374950485,122859758.42,122859613.44,144.98000000417233,56927170.0,180.82381890079458,179.95528870772958,470204939.01000005,467946457.85999995,2258481.1500000954,260034846.0,ok
2014-04-04,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20140404: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2014-04-07,171.52160762169902,170.40715731519137,347245096.7,344988894.64,2256202.0600000024,202449768.0,215.48561579860902,215.48536078650238,122601269.45,122601124.35999998,145.09000001847744,56895338.0,181.16646710503184,180.29644985859113,469846366.15,467590019.0,2256347.149999976,259345106.0,ok
2014-04-08,170.99136505294697,169.8717031061851,345044472.41999996,342785100.05,2259372.369999945,201790583.0,214.0950353035711,214.09477784277743,121474816.87,121474670.78999999,146.08000001311302,56738736.0,180.4512119145759,179.57722266695794,466519289.28999996,464259770.84000003,2259518.4499999285,258529319.0,ok
2014-04-09,172.38867730609292,171.26981768937983,347930436.61,345672252.83,2258183.780000031,201829054.0,215.73944065168206,215.73893232820058,123062991.37,123062701.41,289.96000000834465,57042417.0,181.94103280697163,181.06860227946865,470993427.98,468734954.24,2258473.7400000095,258871471.0,ok
2014-04-10,171.16371880215638,170.03682306539685,347388707.69,345101594.17999995,2287113.51000005,202956976.0,213.73673957062817,213.73648597333346,122562808.50000001,122562663.08000001,145.42000000178814,57342883.0,180.5423629484179,179.6636613852334,469951516.19,467664257.26,2287258.930000007,260299859.0,ok
2014-04-11,169.32529601680008,168.19993431678182,342330719.87,340055537.78,2275182.0900000334,202173407.0,210.75875323353358,210.7585047443313,120353990.46999998,120353848.57,141.8999999910593,57105097.0,178.45085620364424,177.573296377088,462684710.34,460409386.34999996,2275323.9900000095,259278504.0,ok
2014-04-14,166.87312106342796,165.74462221989396,334543166.41,332280779.42999995,2262386.9800000787,200477563.0,204.78875949800454,204.78851081126015,115040267.91,115040128.21000001,139.69999998807907,56175089.0,175.17194185080933,174.29038981447968,449583434.32000005,447320907.64,2262526.6800000668,256652652.0,ok
2014-04-15,168.16049956950425,167.02365029839922,335431737.83000004,333164051.14,2267686.690000057,199471183.0,207.420252789219,207.4199087105539,115742975.57999998,115742783.57999998,192.0,55801193.0,176.74247424641044,175.85405900715242,451174713.41,448906834.71999997,2267878.690000057,255272376.0,ok
2014-04-16,169.27943174219305,168.15341101302715,336449426.78000003,334211416.97,2238009.8100000024,198753873.0,208.25136301872544,208.25097090272195,115747130.08000001,115746912.14,217.94000001251698,55580491.0,177.7960908420539,176.91605728512565,452196556.86,449958329.11,2238227.75,254334364.0,ok
2014-04-17,169.37033683230632,168.25702241391556,339461628.99,337230261.13,2231367.8600000143,200425668.0,209.08471125889264,209.08445815248453,117674291.0,117674148.55,142.45000000298023,56280677.0,178.07737474895683,177.2080895312502,457135919.99,454904409.68,2231510.3100000024,256706345.0,ok
2014-04-18,168.8235934079535,167.7194959105395,338615432.33,336400905.05999994,2214527.2700000405,200573525.0,208.69695449516018,208.69669975840674,117785756.23,117785612.46000001,143.76999999582767,56438656.0,177.57959439284318,176.71789553040676,456401188.56,454186517.52,2214671.0400000215,257012181.0,ok
2014-04-21,169.1737197030509,168.0700078331699,339039847.14,336827906.04,2211941.0999999642,200409288.0,209.2781828784137,209.2777849507915,117837684.64,117837460.58,224.0600000023842,56306722.0,177.97001900271042,177.1083021351103,456877531.78,454665366.62,2212165.1599999666,256716010.0,ok
2014-04-22,169.82467964443032,168.7650304139026,340253216.78999996,338130150.46000004,2123066.3299999237,200355577.0,210.14670188667557,210.14667840422786,118575535.02000001,118575521.77000001,13.25,56425123.0,178.6850615369457,177.85825501293516,458828751.80999994,456705672.23,2123079.5799999237,256780700.0,ok
2014-04-23,168.84401253971038,167.77780941534408,337263336.8,335133612.34000003,2129724.4599999785,199748473.0,208.4976552871387,208.49742123025422,117229157.75,117229026.15,131.59999999403954,56225648.0,177.55407959775746,176.7220204615919,454492494.55,452362638.49,2129856.0600000024,255974121.0,ok
2014-04-24,167.6540161947973,166.59048423337558,335413475.03,333285742.22,2127732.809999943,200062893.0,205.96201366324925,205.9619900954347,115793370.25999999,115793357.00999999,13.25,56220741.0,176.05761173575368,175.22738078156016,451206845.28999996,449079099.23,2127746.059999943,256283634.0,ok
2014-04-25,162.7311609341273,161.64727106653478,320115472.25,317983305.83,2132166.4200000167,196714305.0,198.27454701496728,198.27452371357,109767737.57,109767724.66999999,12.900000005960464,55361487.0,170.5372842069658,169.69143570121165,429883209.82,427751030.5,2132179.319999993,252075792.0,ok
2014-04-28,163.43418283982928,162.35569003736495,321107011.65,318988044.89,2118966.7599999905,196474817.0,198.77736918835822,198.77729872642226,109682823.86999999,109682784.99,38.87999999523163,55178728.0,171.18369443990943,170.34166154106828,430789835.52,428670829.88,2119005.6399999857,251653545.0,ok
2014-04-29,165.60218684315234,164.5235776630573,326912470.09000003,324783205.99,2129264.100000024,197408305.0,202.16034658942692,202.16029885233465,111461760.07000001,111461733.75,26.320000007748604,55135323.0,173.5835640089878,172.74042635516426,438374230.16,436244939.74,2129290.4200000167,252543628.0,ok
2014-04-30,163.2606997090201,162.1784357640584,323164614.13,321022338.54999995,2142275.580000043,197943911.0,198.22758532731504,198.22756150228605,109077040.16000001,109077027.05000001,13.109999999403954,55026166.0,170.86671254402947,170.01985796130344,432241654.29,430099365.59999996,2142288.690000057,252970077.0,ok
2014-05-01,,,,,,,,,,,,,,,,,,,data unavailable: TWSE MI_MARGN total 20140501: missing tables (keys=stat; stat='很抱歉，沒有符合條件的資料')
2014-05-02,165.53064534949854,164.44318762329482,327843707.67,325689930.2099999,2153777.4600000978,198056201.0,201.22105204823714,201.22102817107907,111072408.94999999,111072395.77,13.179999992251396,55199199.0,173.3096773533753,172.45923521472787,438916116.62,436762325.9799999,2153790.640000105,253255400.0,ok
2014-05-05,166.8245338086263,165.7408797082639,332820029.76,330658106.79999995,2161922.960000038,199503048.0,203.04303307012307,203.04300911582783,112480079.99,112480066.72,13.269999995827675,55397163.0,174.6958576468185,173.84770761135226,445300109.75,443138173.52,2161936.230000019,254900211.0,ok
2014-05-06,167.5573429820745,166.47460498832166,336470330.43000007,334296094.40999997,2174236.0200001,200809063.0,204.17409578244184,204.17407152736791,113555974.41000001,113555960.92000002,13.489999994635582,55617229.0,175.49928337301702,174.6513790910333,450026304.8400001,447852055.33,2174249.5100001097,256426292.0,ok
2014-05-07,166.91038522729525,165.83350319006476,335900594.03,333733411.23,2167182.7999999523,201246072.0,204.11895364020398,204.11842332864083,114062402.04,114062105.7,296.3400000035763,55880358.0,174.99678896097925,174.15382655528643,449962996.07,447795516.93,2167479.1399999857,257126430.0,ok
2014-05-08,167.0836521019682,166.01052781819465,337448624.96000004,335281301.53,2167323.4300000668,201963879.0,204.1728719639015,204.17222751092453,114623948.86,114623587.06,361.79999999701977,56140636.0,175.15097472045386,174.31112686657184,452072573.82000005,449904888.59,2167685.2300000787,258104515.0,ok
2014-05-09,165.30744903964666,164.23896205186588,334346594.72,332185500.41999996,2161094.3000000715,202257428.0,201.76163917511172,201.76156873168605,113420959.16999999,113420919.57,39.599999994039536,56215324.0,173.23588286397012,172.39976614246748,447767553.89,445606419.98999995,2161133.9000000358,258472752.0,ok
2014-05-12,163.74832926022086,162.67072877382031,331503819.21000004,329322247.78000003,2181571.430000007,202447146.0,199.29046128822822,199.2903448588439,111773047.68,111772982.38,65.30000001192093,56085498.0,171.45876049989263,170.6149070134447,443276866.89000005,441095230.16,2181636.730000019,258532644.0,ok
2014-05-13,162.83463351524412,161.76018643394357,328459759.26,326292452.33000004,2167306.9299999475,201713697.0,196.4578856623932,196.45786243863623,110056141.72,110056128.71000001,13.009999990463257,56020221.0,170.14287618131814,169.3019624370899,438515900.98,436348581.0400001,2167319.939999938,257733918.0,ok
2014-05-14,163.6740910669827,162.6010138282992,329810716.12,327648416.82,2162299.300000012,201504535.0,197.05096769950407,197.05094431270075,110377106.42,110377093.32,13.100000008940697,56014496.0,170.93409400876473,170.09442309527796,440187822.54,438025510.14,2162312.4000000358,257519031.0,ok
2014-05-15,164.22021941102545,163.1564616510716,331341129.53,329194824.40999997,2146305.120000005,201766342.0,198.01092711991254,198.0105276520724,110979313.03,110979089.14,223.89000000059605,56047065.0,171.56611353419643,170.73352339275357,442320442.55999994,440173913.54999995,2146529.0099999905,257813407.0,ok
2014-05-16,164.4354702689412,163.37330531607884,331680415.92,329537938.30999994,2142477.610000074,201708558.0,198.8316196961854,198.83122291135055,111596507.27000001,111596284.57000001,222.70000000298023,56126137.0,171.92291486993247,171.09187841457873,443276923.19000006,441134222.87999994,2142700.3100001216,257834695.0,ok
2014-05-19,165.33755478596592,164.27818919687556,334509910.78999996,332366608.92999995,2143301.8600000143,202319377.0,200.98824031258974,200.98821676116225,113246381.83,113246368.55999999,13.270000010728836,56344780.0,173.10333902195808,172.2747297724748,447756292.61999995,445612977.48999995,2143315.129999995,258664157.0,ok
2014-05-20,165.1509783832457,164.08922015117952,334130423.99,331982294.25,2148129.7400000095,202318162.0,201.1982318214288,201.19811460809834,113719001.11,113718934.86,66.25,56520875.0,173.022365671991,172.19243058379948,447849425.1,445701229.11,2148195.9900000095,258839037.0,ok
2014-05-21,164.40911673513773,163.34751733136375,333330566.63,331178231.41999996,2152335.210000038,202744576.0,201.36011237218696,201.35997265230242,114140667.59,114140588.39,79.20000000298023,56684845.0,172.48284041770268,171.65316797665747,447471234.22,445318819.80999994,2152414.410000086,259429421.0,ok
2014-05-22,166.58714689986255,165.52406278176227,338809747.07,336647615.91,2162131.1599999666,203382886.0,204.6974417790572,204.69739475400215,116571846.28999999,116571819.50999999,26.780000001192093,56948365.0,174.9239062197723,174.09336515653283,455381593.36,453219435.42,2162157.9399999976,260331251.0,ok
2014-05-23,167.59887835240482,166.54219599288274,341952351.84000003,339796400.55,2155951.2900000215,204030215.0,206.2457519618025,206.24572820324377,117713049.03,117713035.47,13.560000002384186,57074169.0,176.04660397812393,175.22089403906753,459665400.87,457509436.02,2155964.850000024,261104384.0,ok
